captdate,year,month,day,nethours,min_nets,max_nets,relmyrts,relhumme,relgcks,relcats,rel_brcr,notes,date_str,day_hours,doy
1-Oct-82,1982,10,1,115,10,10,,,,,,,10/1/1982,11.5,274
2-Oct-82,1982,10,2,115,10,10,,,,,,,10/2/1982,11.5,275
3-Oct-82,1982,10,3,115,10,10,,,,,,,10/3/1982,11.5,276
4-Oct-82,1982,10,4,115,10,10,,,,,,,10/4/1982,11.5,277
5-Oct-82,1982,10,5,115,10,10,,,,,,,10/5/1982,11.5,278
6-Oct-82,1982,10,6,115,10,10,3,,,,,,10/6/1982,11.5,279
7-Oct-82,1982,10,7,115,10,10,,,,,,,10/7/1982,11.5,280
8-Oct-82,1982,10,8,115,10,10,,,,,,,10/8/1982,11.5,281
9-Oct-82,1982,10,9,25,10,10,,,,,,,10/9/1982,2.5,282
23-Apr-83,1983,4,23,62,4.5,4.5,,,,,,,4/23/1983,13.77778,113
25-Apr-83,1983,4,25,33,6,6,,,,,,,4/25/1983,5.5,115
26-Apr-83,1983,4,26,63,7,7,,,,,,,4/26/1983,9,116
27-Apr-83,1983,4,27,117,9,9,,,,,,,4/27/1983,13,117
28-Apr-83,1983,4,28,117,9,9,,,,,,,4/28/1983,13,118
29-Apr-83,1983,4,29,117,9,9,,,,,,,4/29/1983,13,119
30-Apr-83,1983,4,30,117,9,9,,,,,,,4/30/1983,13,120
1-May-83,1983,5,1,117,9,9,,,,,,,5/1/1983,13,121
2-May-83,1983,5,2,84,9,9,,,,,,,5/2/1983,9.333333,122
11-May-83,1983,5,11,126,3,9,,,,,,nets 3-9,5/11/1983,14,131
12-May-83,1983,5,12,117,9,9,,,,,,,5/12/1983,13,132
13-May-83,1983,5,13,117,9,9,,,,,,,5/13/1983,13,133
14-May-83,1983,5,14,117,9,9,,,,,,,5/14/1983,13,134
15-May-83,1983,5,15,57,3,9,,,,,,nets 3-9,5/15/1983,6.333333,135
17-May-83,1983,5,17,108,9,9,,,,,,,5/17/1983,12,137
18-May-83,1983,5,18,117,9,9,,,,,,,5/18/1983,13,138
19-May-83,1983,5,19,117,9,9,,,,,,,5/19/1983,13,139
20-May-83,1983,5,20,63,9,9,,,,,,,5/20/1983,7,140
21-May-83,1983,5,21,60,3,9,,,,,,nets 3-9,5/21/1983,6.666667,141
22-May-83,1983,5,22,112,9,9,,,,,,,5/22/1983,12.44444,142
23-May-83,1983,5,23,99,9,9,,,,,,,5/23/1983,11,143
24-May-83,1983,5,24,117,9,9,,,,,,,5/24/1983,13,144
25-May-83,1983,5,25,117,9,9,,,,,,,5/25/1983,13,145
26-May-83,1983,5,26,117,9,9,,,,,,,5/26/1983,13,146
27-May-83,1983,5,27,72,6,9,,,,,,nets 6-9,5/27/1983,8,147
28-May-83,1983,5,28,117,9,9,,,,,,,5/28/1983,13,148
29-May-83,1983,5,29,117,9,9,,,,,,,5/29/1983,13,149
30-May-83,1983,5,30,117,9,9,,,,,,,5/30/1983,13,150
31-May-83,1983,5,31,102,9,9,,,,,,,5/31/1983,11.33333,151
31-Aug-83,1983,8,31,6,3,3,,,,,,,8/31/1983,2,243
1-Sep-83,1983,9,1,36,3,3,,,,,,,9/1/1983,12,244
2-Sep-83,1983,9,2,36,3,3,,,,,,,9/2/1983,12,245
3-Sep-83,1983,9,3,36,3,3,,,,,,,9/3/1983,12,246
4-Sep-83,1983,9,4,57,3,6,,,,,,nets 3-6,9/4/1983,9.5,247
5-Sep-83,1983,9,5,24,3,7,,,,,,nets 3-7,9/5/1983,3.428571,248
6-Sep-83,1983,9,6,24,7,10,,,,,,nets 7-10,9/6/1983,2.4,249
7-Sep-83,1983,9,7,38,7,10,,,,,,nets 7-10,9/7/1983,3.8,250
8-Sep-83,1983,9,8,53,7,10,,,,,,nets 7-10,9/8/1983,5.3,251
9-Sep-83,1983,9,9,55,10,10,,1,,,,,9/9/1983,5.5,252
10-Sep-83,1983,9,10,120,10,10,,,,,,,9/10/1983,12,253
11-Sep-83,1983,9,11,35,10,10,,,,,,,9/11/1983,3.5,254
12-Sep-83,1983,9,12,25,7,7,,,,,,,9/12/1983,3.571429,255
16-Sep-83,1983,9,16,15,10,10,,,,,,,9/16/1983,1.5,259
17-Sep-83,1983,9,17,95,10,10,,,,,,,9/17/1983,9.5,260
18-Sep-83,1983,9,18,120,10,10,,,,,,,9/18/1983,12,261
19-Sep-83,1983,9,19,120,10,10,,,,,,,9/19/1983,12,262
20-Sep-83,1983,9,20,120,10,10,,,,,,,9/20/1983,12,263
21-Sep-83,1983,9,21,120,10,10,,,,,,,9/21/1983,12,264
22-Sep-83,1983,9,22,105,10,10,,,,,,,9/22/1983,10.5,265
23-Sep-83,1983,9,23,120,10,10,,,,,,,9/23/1983,12,266
24-Sep-83,1983,9,24,60,10,10,,,,,,,9/24/1983,6,267
25-Sep-83,1983,9,25,47,8,10,,,,,,nets 8-10,9/25/1983,4.7,268
26-Sep-83,1983,9,26,28,3,10,,,,,,nets 3-10,9/26/1983,2.8,269
1-Oct-83,1983,10,1,120,10,10,,,,,,,10/1/1983,12,274
2-Oct-83,1983,10,2,85,10,10,,,,,,,10/2/1983,8.5,275
3-Oct-83,1983,10,3,110,10,10,,,,,,,10/3/1983,11,276
4-Oct-83,1983,10,4,110,10,10,,,,,,,10/4/1983,11,277
5-Oct-83,1983,10,5,120,10,10,,,,,,,10/5/1983,12,278
6-Oct-83,1983,10,6,110,10,10,,,,,,,10/6/1983,11,279
7-Oct-83,1983,10,7,120,10,10,,,,,,,10/7/1983,12,280
8-Oct-83,1983,10,8,120,10,10,,,,,,,10/8/1983,12,281
9-Oct-83,1983,10,9,120,10,10,,,,,,,10/9/1983,12,282
10-Oct-83,1983,10,10,120,10,10,,,,,,,10/10/1983,12,283
11-Oct-83,1983,10,11,120,10,10,,,,,,,10/11/1983,12,284
12-Oct-83,1983,10,12,20,10,10,,,,,,,10/12/1983,2,285
13-Nov-83,1983,11,13,45,10,10,9,,,,,,11/13/1983,4.5,317
14-Nov-83,1983,11,14,100,10,10,,,,,,,11/14/1983,10,318
15-Nov-83,1983,11,15,8,8,8,,,,,,,11/15/1983,1,319
22-Apr-84,1984,4,22,45,3,6,,,,,,,4/22/1984,7.5,113
23-Apr-84,1984,4,23,52,6,10,,,,,,,4/23/1984,5.2,114
26-Apr-84,1984,4,26,122,10,10,8,,,,,,4/26/1984,12.2,117
27-Apr-84,1984,4,27,120,10,10,,,,,,,4/27/1984,12,118
28-Apr-84,1984,4,28,120,10,10,8,,,,,,4/28/1984,12,119
29-Apr-84,1984,4,29,120,10,10,7,,,,,,4/29/1984,12,120
30-Apr-84,1984,4,30,79,7,10,,,,,,,4/30/1984,7.9,121
1-May-84,1984,5,1,120,10,10,,,,,,,5/1/1984,12,122
2-May-84,1984,5,2,30,10,10,,,,,,,5/2/1984,3,123
11-May-84,1984,5,11,50,10,10,,,,,,,5/11/1984,5,132
12-May-84,1984,5,12,90,10,10,,,,,,,5/12/1984,9,133
13-May-84,1984,5,13,130,10,10,,,,,,,5/13/1984,13,134
14-May-84,1984,5,14,130,10,10,,,,,,,5/14/1984,13,135
15-May-84,1984,5,15,130,10,10,,,,,,,5/15/1984,13,136
16-May-84,1984,5,16,80,10,10,,,,,,,5/16/1984,8,137
17-May-84,1984,5,17,90,9,9,,,,,,,5/17/1984,10,138
18-May-84,1984,5,18,128,9,10,,,,,,nets 9-10,5/18/1984,12.8,139
19-May-84,1984,5,19,130,10,10,,,,,,,5/19/1984,13,140
20-May-84,1984,5,20,70,10,10,,,,,,,5/20/1984,7,141
21-May-84,1984,5,21,130,10,10,,,,,,,5/21/1984,13,142
22-May-84,1984,5,22,130,10,10,,,,,,,5/22/1984,13,143
23-May-84,1984,5,23,30,10,10,,,,,,,5/23/1984,3,144
24-May-84,1984,5,24,120,10,10,,,,,,,5/24/1984,12,145
25-May-84,1984,5,25,130,10,10,,,,,,,5/25/1984,13,146
26-May-84,1984,5,26,10,10,10,,,,,,,5/26/1984,1,147
27-May-84,1984,5,27,113,3,10,,,,,,nets 3-10,5/27/1984,11.3,148
15-Sep-84,1984,9,15,6,3,3,,,,,,,9/15/1984,2,259
16-Sep-84,1984,9,16,85,3,10,,,,,,nets 3-10,9/16/1984,8.5,260
17-Sep-84,1984,9,17,80,10,10,,,,,,,9/17/1984,8,261
18-Sep-84,1984,9,18,72,7,10,,,,,,nets 7-10,9/18/1984,7.2,262
19-Sep-84,1984,9,19,116,6,10,,,,,,nets 6-10,9/19/1984,11.6,263
20-Sep-84,1984,9,20,80,10,10,,,,,,,9/20/1984,8,264
21-Sep-84,1984,9,21,110,10,10,,,,,,,9/21/1984,11,265
22-Sep-84,1984,9,22,120,10,10,,,,,,,9/22/1984,12,266
23-Sep-84,1984,9,23,90,10,10,,,,,,,9/23/1984,9,267
24-Sep-84,1984,9,24,110,10,10,,,,,,,9/24/1984,11,268
25-Sep-84,1984,9,25,120,10,10,,,,,,,9/25/1984,12,269
26-Sep-84,1984,9,26,70,10,10,,,,,,,9/26/1984,7,270
27-Sep-84,1984,9,27,117,10,10,,,,,,,9/27/1984,11.7,271
28-Sep-84,1984,9,28,92,3,10,,,,,,nets 3-10,9/28/1984,9.2,272
29-Sep-84,1984,9,29,99,9,9,,,,,,,9/29/1984,11,273
30-Sep-84,1984,9,30,106,9,10,,,,,,nets 9-10,9/30/1984,10.6,274
1-Oct-84,1984,10,1,15,10,10,,,,,,,10/1/1984,1.5,275
2-Oct-84,1984,10,2,180,10,10,,,,,,,10/2/1984,18,276
3-Oct-84,1984,10,3,70,10,10,,,,,,,10/3/1984,7,277
4-Oct-84,1984,10,4,120,10,10,,,,,,,10/4/1984,12,278
5-Oct-84,1984,10,5,120,10,10,,,,,,,10/5/1984,12,279
6-Oct-84,1984,10,6,120,10,10,,,,,,,10/6/1984,12,280
7-Oct-84,1984,10,7,120,10,10,,,,,,,10/7/1984,12,281
8-Oct-84,1984,10,8,120,10,10,,,,,,,10/8/1984,12,282
9-Oct-84,1984,10,9,120,10,10,,,,,,,10/9/1984,12,283
10-Oct-84,1984,10,10,90,10,10,,,,,,,10/10/1984,9,284
11-Oct-84,1984,10,11,40,10,10,73,,,,,,10/11/1984,4,285
12-Oct-84,1984,10,12,48,10,10,78,,,,,,10/12/1984,4.8,286
13-Oct-84,1984,10,13,36,10,10,,,,,,,10/13/1984,3.6,287
15-Oct-84,1984,10,15,80,10,10,12,,,,,,10/15/1984,8,289
16-Oct-84,1984,10,16,115,10,10,,,,,,,10/16/1984,11.5,290
17-Oct-84,1984,10,17,70,10,10,11,,,,,,10/17/1984,7,291
19-Oct-84,1984,10,19,115,10,10,16,,,,,,10/19/1984,11.5,293
20-Oct-84,1984,10,20,115,10,10,22,,,,,,10/20/1984,11.5,294
21-Oct-84,1984,10,21,95,10,10,41,,,,,,10/21/1984,9.5,295
27-Oct-84,1984,10,27,18,9,9,,,,,,,10/27/1984,2,301
30-Oct-84,1984,10,30,18,9,9,,,,,,,10/30/1984,2,304
31-Oct-84,1984,10,31,14,9,9,,,,,,,10/31/1984,1.555556,305
4-Nov-84,1984,11,4,18,9,9,20,,,,,,11/4/1984,2,309
7-Nov-84,1984,11,7,90,9,9,46,,,,,,11/7/1984,10,312
8-Nov-84,1984,11,8,90,9,9,45,,,,,,11/8/1984,10,313
9-Nov-84,1984,11,9,90,9,9,20,,,,,,11/9/1984,10,314
10-Nov-84,1984,11,10,90,9,9,18,,,,,,11/10/1984,10,315
11-Nov-84,1984,11,11,20,8,8,,,,,,,11/11/1984,2.5,316
23-Apr-85,1985,4,23,42,6,6,,,,,,,4/23/1985,7,113
24-Apr-85,1985,4,24,27,6,6,,,,,,,4/24/1985,4.5,114
7-May-85,1985,5,7,75,6,9,,,,,,nets 6-9,5/7/1985,8.333333,127
8-May-85,1985,5,8,117,9,9,,,,,,,5/8/1985,13,128
9-May-85,1985,5,9,117,9,9,,,,,,,5/9/1985,13,129
10-May-85,1985,5,10,99,9,9,,,,,,,5/10/1985,11,130
11-May-85,1985,5,11,117,9,9,,,,,,,5/11/1985,13,131
12-May-85,1985,5,12,90,9,9,,,,,,,5/12/1985,10,132
13-May-85,1985,5,13,99,9,9,,,,,,,5/13/1985,11,133
14-May-85,1985,5,14,76,9,9,,,,,,,5/14/1985,8.444445,134
15-May-85,1985,5,15,117,9,9,,,,,,,5/15/1985,13,135
16-May-85,1985,5,16,114,9,9,,,,,,,5/16/1985,12.66667,136
17-May-85,1985,5,17,40,3,9,,,,,,nets 3-9,5/17/1985,4.444445,137
19-May-85,1985,5,19,117,9,9,,,,,,,5/19/1985,13,139
20-May-85,1985,5,20,63,9,9,,,,,,,5/20/1985,7,140
21-May-85,1985,5,21,99,9,9,,,,,,,5/21/1985,11,141
23-May-85,1985,5,23,117,9,9,,,,,,,5/23/1985,13,143
24-May-85,1985,5,24,110,9,9,,,,,,,5/24/1985,12.22222,144
25-May-85,1985,5,25,117,9,9,,,,,,,5/25/1985,13,145
26-May-85,1985,5,26,117,9,9,,,,,,,5/26/1985,13,146
27-May-85,1985,5,27,117,9,9,,,,,,,5/27/1985,13,147
28-May-85,1985,5,28,60,6,9,,,,,,nets 6-9,5/28/1985,6.666667,148
29-May-85,1985,5,29,81,9,9,,,,,,,5/29/1985,9,149
30-May-85,1985,5,30,135,9,9,,,,,,,5/30/1985,15,150
20-Aug-85,1985,8,20,27,3,3,,,,,,,8/20/1985,9,232
21-Aug-85,1985,8,21,6,3,3,,,,,,,8/21/1985,2,233
22-Aug-85,1985,8,22,33,3,3,,,,,,,8/22/1985,11,234
23-Aug-85,1985,8,23,9,3,3,,,,,,,8/23/1985,3,235
1-Sep-85,1985,9,1,30,3,3,,,,,,,9/1/1985,10,244
2-Sep-85,1985,9,2,3,3,3,,,,,,,9/2/1985,1,245
7-Sep-85,1985,9,7,6,3,3,,,,,,,9/7/1985,2,250
8-Sep-85,1985,9,8,31,3,7,,,,,,nets 3-7,9/8/1985,4.428571,251
9-Sep-85,1985,9,9,42,7,7,,,,,,,9/9/1985,6,252
10-Sep-85,1985,9,10,63,7,7,,,,,,,9/10/1985,9,253
13-Sep-85,1985,9,13,35,7,7,,,,,,,9/13/1985,5,256
14-Sep-85,1985,9,14,93,7,10,,1,,,,nets 7-10,9/14/1985,9.3,257
15-Sep-85,1985,9,15,110,10,10,,,,,,,9/15/1985,11,258
16-Sep-85,1985,9,16,120,10,10,,,,,,,9/16/1985,12,259
17-Sep-85,1985,9,17,120,10,10,,,,,,,9/17/1985,12,260
18-Sep-85,1985,9,18,120,10,10,,,,,,,9/18/1985,12,261
19-Sep-85,1985,9,19,120,10,10,,,,,,,9/19/1985,12,262
20-Sep-85,1985,9,20,120,10,10,,,,,,,9/20/1985,12,263
21-Sep-85,1985,9,21,120,10,10,,,,,,,9/21/1985,12,264
22-Sep-85,1985,9,22,120,10,10,,,,,,,9/22/1985,12,265
23-Sep-85,1985,9,23,48,6,6,,,,,,,9/23/1985,8,266
25-Sep-85,1985,9,25,116,10,10,,,,,,,9/25/1985,11.6,268
26-Sep-85,1985,9,26,90,10,10,,,,,,,9/26/1985,9,269
28-Sep-85,1985,9,28,80,10,10,,,,,,,9/28/1985,8,271
29-Sep-85,1985,9,29,110,10,10,,,,,,,9/29/1985,11,272
30-Sep-85,1985,9,30,110,10,10,,,,,,,9/30/1985,11,273
1-Oct-85,1985,10,1,110,10,10,,,,,,,10/1/1985,11,274
2-Oct-85,1985,10,2,110,10,10,,,,,,,10/2/1985,11,275
3-Oct-85,1985,10,3,5,10,10,,,,,,,10/3/1985,0.5,276
5-Oct-85,1985,10,5,70,10,10,,,,,,,10/5/1985,7,278
6-Oct-85,1985,10,6,110,10,10,,,,,,,10/6/1985,11,279
7-Oct-85,1985,10,7,110,10,10,,,,,,,10/7/1985,11,280
8-Oct-85,1985,10,8,110,10,10,44,,,,,,10/8/1985,11,281
9-Oct-85,1985,10,9,110,10,10,20,,,,,,10/9/1985,11,282
10-Oct-85,1985,10,10,100,10,10,15,,,,,,10/10/1985,10,283
11-Oct-85,1985,10,11,100,10,10,,,,,,,10/11/1985,10,284
12-Oct-85,1985,10,12,95,10,10,31,,,,,,10/12/1985,9.5,285
13-Oct-85,1985,10,13,10,10,10,,,,,,,10/13/1985,1,286
14-Oct-85,1985,10,14,100,10,10,114,,,,,,10/14/1985,10,287
15-Oct-85,1985,10,15,100,10,10,,,,,,,10/15/1985,10,288
16-Oct-85,1985,10,16,100,10,10,,,,,,,10/16/1985,10,289
17-Oct-85,1985,10,17,44,7,10,40,,,,,nets 7-10,10/17/1985,4.4,290
18-Apr-86,1986,4,18,57,3,6,,,,,,nets 3-6,4/18/1986,9.5,108
19-Apr-86,1986,4,19,98,6,10,,,,,,,4/19/1986,9.8,109
20-Apr-86,1986,4,20,120,10,10,,,,,,,4/20/1986,12,110
21-Apr-86,1986,4,21,75,10,10,,,,,,,4/21/1986,7.5,111
22-Apr-86,1986,4,22,110,10,10,,,,,,,4/22/1986,11,112
24-Apr-86,1986,4,24,110,10,10,,,,,,,4/24/1986,11,114
25-Apr-86,1986,4,25,26,6,10,,,,,,nets 6-10,4/25/1986,2.6,115
26-Apr-86,1986,4,26,120,10,10,,,,,,,4/26/1986,12,116
27-Apr-86,1986,4,27,120,10,10,,,,,,,4/27/1986,12,117
28-Apr-86,1986,4,28,120,10,10,,,,,,,4/28/1986,12,118
29-Apr-86,1986,4,29,120,10,10,,,,,,,4/29/1986,12,119
30-Apr-86,1986,4,30,30,10,10,,,,,,,4/30/1986,3,120
16-May-86,1986,5,16,130,10,10,,,,,,,5/16/1986,13,136
17-May-86,1986,5,17,100,10,10,,,,,,,5/17/1986,10,137
18-May-86,1986,5,18,130,10,10,,,,,,,5/18/1986,13,138
19-May-86,1986,5,19,130,10,10,,,,,,,5/19/1986,13,139
20-May-86,1986,5,20,85,10,10,,,,,,,5/20/1986,8.5,140
21-May-86,1986,5,21,28,10,10,,,,,,,5/21/1986,2.8,141
23-May-86,1986,5,23,100,10,10,,,,,,,5/23/1986,10,143
24-May-86,1986,5,24,80,10,10,,,,,,,5/24/1986,8,144
25-May-86,1986,5,25,130,10,10,,,,,,,5/25/1986,13,145
26-May-86,1986,5,26,130,10,10,,,,,,,5/26/1986,13,146
27-May-86,1986,5,27,130,10,10,,,,,,,5/27/1986,13,147
28-May-86,1986,5,28,115,10,10,,,,,,,5/28/1986,11.5,148
29-May-86,1986,5,29,130,10,10,,,,,,,5/29/1986,13,149
30-May-86,1986,5,30,60,10,10,,,,,,,5/30/1986,6,150
23-Aug-86,1986,8,23,70,7,7,,,,,,,8/23/1986,10,235
24-Aug-86,1986,8,24,113,7,11,,,,,,nets 7-11,8/24/1986,10.27273,236
25-Aug-86,1986,8,25,33,11,11,,,,,,,8/25/1986,3,237
29-Aug-86,1986,8,29,121,11,11,,,,,,,8/29/1986,11,241
30-Aug-86,1986,8,30,132,11,11,,,,,,,8/30/1986,12,242
31-Aug-86,1986,8,31,132,11,11,,,,,,,8/31/1986,12,243
1-Sep-86,1986,9,1,132,11,11,,,,,,,9/1/1986,12,244
2-Sep-86,1986,9,2,132,11,11,,,,,,,9/2/1986,12,245
3-Sep-86,1986,9,3,3,11,11,,,,,,,9/3/1986,0.2727273,246
4-Sep-86,1986,9,4,36,7,11,,,,,,nets 7-11,9/4/1986,3.272727,247
5-Sep-86,1986,9,5,132,11,11,,,,,,,9/5/1986,12,248
6-Sep-86,1986,9,6,99,4,11,,,,,,nets 4-11,9/6/1986,9,249
7-Sep-86,1986,9,7,132,11,11,,,,,,,9/7/1986,12,250
8-Sep-86,1986,9,8,132,11,11,,,,,,,9/8/1986,12,251
9-Sep-86,1986,9,9,129,11,11,,,,,,,9/9/1986,11.72727,252
10-Sep-86,1986,9,10,82,11,11,,,,,,,9/10/1986,7.454545,253
13-Sep-86,1986,9,13,132,11,11,,,,,,,9/13/1986,12,256
14-Sep-86,1986,9,14,132,11,11,,,,,,,9/14/1986,12,257
15-Sep-86,1986,9,15,108,9,9,,,,,,,9/15/1986,12,258
16-Sep-86,1986,9,16,90,9,9,,,,,,,9/16/1986,10,259
17-Sep-86,1986,9,17,40,9,9,,,,,,,9/17/1986,4.444445,260
22-Sep-86,1986,9,22,18,9,9,,,,,,,9/22/1986,2,265
23-Sep-86,1986,9,23,95,9,11,,,,,,nets 9-11,9/23/1986,8.636364,266
24-Sep-86,1986,9,24,121,11,11,,,,,,,9/24/1986,11,267
25-Sep-86,1986,9,25,121,11,11,,,,,,,9/25/1986,11,268
26-Sep-86,1986,9,26,121,11,11,,,,,,,9/26/1986,11,269
27-Sep-86,1986,9,27,121,11,11,,,,,,,9/27/1986,11,270
28-Sep-86,1986,9,28,121,11,11,,,,,,,9/28/1986,11,271
29-Sep-86,1986,9,29,121,11,11,,,,,,,9/29/1986,11,272
30-Sep-86,1986,9,30,121,11,11,,,,,,,9/30/1986,11,273
1-Oct-86,1986,10,1,121,11,11,,,,,,,10/1/1986,11,274
2-Oct-86,1986,10,2,49,3,11,,,,,,nets 3-11,10/2/1986,4.454545,275
3-Oct-86,1986,10,3,93,11,11,,,,,,,10/3/1986,8.454545,276
4-Oct-86,1986,10,4,121,11,11,,,,,,,10/4/1986,11,277
5-Oct-86,1986,10,5,120,10,10,,,,,,,10/5/1986,12,278
6-Oct-86,1986,10,6,120,10,10,,,,,,,10/6/1986,12,279
7-Oct-86,1986,10,7,120,10,10,,,,,,,10/7/1986,12,280
8-Oct-86,1986,10,8,120,10,10,,,,,,,10/8/1986,12,281
9-Oct-86,1986,10,9,125,8,11,,,,,,nets 8-11,10/9/1986,11.36364,282
10-Oct-86,1986,10,10,121,11,11,,,,,,,10/10/1986,11,283
11-Oct-86,1986,10,11,110,11,11,,,,,,,10/11/1986,10,284
12-Oct-86,1986,10,12,110,11,11,,,,,,,10/12/1986,10,285
13-Oct-86,1986,10,13,72,11,11,,,,,,,10/13/1986,6.545455,286
15-Oct-86,1986,10,15,110,11,11,,,,,,,10/15/1986,10,288
16-Oct-86,1986,10,16,77,11,11,,,,,,,10/16/1986,7,289
31-Oct-86,1986,10,31,3,3,3,,,,,,,10/31/1986,1,304
1-Nov-86,1986,11,1,110,11,11,,,,,,,11/1/1986,10,305
3-Nov-86,1986,11,3,110,11,11,8,,,,,,11/3/1986,10,307
5-Nov-86,1986,11,5,22,11,11,,,,,,,11/5/1986,2,309
21-Apr-87,1987,4,21,63,9,9,,,,,,,4/21/1987,7,111
22-Apr-87,1987,4,22,54,6,6,,,,,,,4/22/1987,9,112
23-Apr-87,1987,4,23,24,6,9,,,,,,,4/23/1987,2.666667,113
24-Apr-87,1987,4,24,42,6,9,,,,,,,4/24/1987,4.666667,114
25-Apr-87,1987,4,25,54,9,9,,,,,,,4/25/1987,6,115
26-Apr-87,1987,4,26,117,9,9,,,,,,,4/26/1987,13,116
27-Apr-87,1987,4,27,117,9,9,,,,,,,4/27/1987,13,117
29-Apr-87,1987,4,29,81,6,9,,,,,,,4/29/1987,9,119
30-Apr-87,1987,4,30,108,9,9,,,,,,,4/30/1987,12,120
1-May-87,1987,5,1,112,9,9,,,,,,,5/1/1987,12.44444,121
2-May-87,1987,5,2,117,9,9,26,,,,,,5/2/1987,13,122
3-May-87,1987,5,3,50,9,9,,,,,,,5/3/1987,5.555555,123
13-May-87,1987,5,13,36,9,9,,,,,,,5/13/1987,4,133
14-May-87,1987,5,14,117,9,9,,,,,,,5/14/1987,13,134
15-May-87,1987,5,15,86,6,9,,,,,,nets 6-9,5/15/1987,9.555555,135
16-May-87,1987,5,16,126,9,9,,,,,,,5/16/1987,14,136
17-May-87,1987,5,17,126,9,9,,,,,,,5/17/1987,14,137
18-May-87,1987,5,18,104,9,9,,,,,,,5/18/1987,11.55556,138
19-May-87,1987,5,19,54,3,9,,,,,,nets 3-9,5/19/1987,6,139
20-May-87,1987,5,20,126,9,9,,,,,,,5/20/1987,14,140
21-May-87,1987,5,21,27,9,9,,,,,,,5/21/1987,3,141
22-May-87,1987,5,22,72,9,9,,,,,,,5/22/1987,8,142
23-May-87,1987,5,23,112,9,9,,,,,,,5/23/1987,12.44444,143
24-May-87,1987,5,24,126,9,9,,,,,,,5/24/1987,14,144
25-May-87,1987,5,25,126,9,9,,,,,,,5/25/1987,14,145
26-May-87,1987,5,26,126,9,9,,,,,,,5/26/1987,14,146
27-May-87,1987,5,27,61,9,9,,,,,,,5/27/1987,6.777778,147
28-May-87,1987,5,28,99,9,9,,,,,,,5/28/1987,11,148
29-May-87,1987,5,29,126,9,9,,,,,,,5/29/1987,14,149
30-May-87,1987,5,30,36,9,9,,,,,,,5/30/1987,4,150
24-Aug-87,1987,8,24,61,3,3,,,,,,,8/24/1987,20.33333,236
25-Aug-87,1987,8,25,18,3,3,,,,,,,8/25/1987,6,237
29-Aug-87,1987,8,29,21,3,3,,,,,,,8/29/1987,7,241
30-Aug-87,1987,8,30,39,3,3,,1,,,,,8/30/1987,13,242
31-Aug-87,1987,8,31,39,3,3,,,,,,,8/31/1987,13,243
1-Sep-87,1987,9,1,2,3,3,,,,,,,9/1/1987,0.6666667,244
4-Sep-87,1987,9,4,9,3,3,,,,,,,9/4/1987,3,247
5-Sep-87,1987,9,5,67,3,7,,2,,,,nets 3-7,9/5/1987,9.571428,248
6-Sep-87,1987,9,6,99,7,10,,,,,,nets 7-10,9/6/1987,9.9,249
16-Sep-87,1987,9,16,30,10,10,,,,,,,9/16/1987,3,259
17-Sep-87,1987,9,17,5,10,10,,,,,,,9/17/1987,0.5,260
18-Sep-87,1987,9,18,4,3,3,,,,,,,9/18/1987,1.333333,261
21-Sep-87,1987,9,21,70,10,10,,,,,,,9/21/1987,7,264
22-Sep-87,1987,9,22,120,10,10,,,,,,,9/22/1987,12,265
23-Sep-87,1987,9,23,108,9,9,,,,,,,9/23/1987,12,266
24-Sep-87,1987,9,24,117,9,10,,,,,,nets 9-10,9/24/1987,11.7,267
25-Sep-87,1987,9,25,120,10,10,,,,,,,9/25/1987,12,268
26-Sep-87,1987,9,26,120,10,10,,,,,,,9/26/1987,12,269
27-Sep-87,1987,9,27,120,10,10,,,,,,,9/27/1987,12,270
28-Sep-87,1987,9,28,120,10,10,,,,,,,9/28/1987,12,271
29-Sep-87,1987,9,29,110,10,10,,,,,,,9/29/1987,11,272
30-Sep-87,1987,9,30,75,10,10,,,,,,,9/30/1987,7.5,273
1-Oct-87,1987,10,1,55,10,10,,,,,,,10/1/1987,5.5,274
2-Oct-87,1987,10,2,110,10,10,,,,,,,10/2/1987,11,275
3-Oct-87,1987,10,3,110,10,10,,,,,,,10/3/1987,11,276
4-Oct-87,1987,10,4,110,10,10,,,,,,,10/4/1987,11,277
5-Oct-87,1987,10,5,110,10,10,,,,,,,10/5/1987,11,278
6-Oct-87,1987,10,6,110,10,10,,,,,,,10/6/1987,11,279
7-Oct-87,1987,10,7,105,10,10,,,,,,,10/7/1987,10.5,280
8-Oct-87,1987,10,8,105,10,10,,,,,,,10/8/1987,10.5,281
9-Oct-87,1987,10,9,110,10,10,,,,,,,10/9/1987,11,282
10-Oct-87,1987,10,10,110,10,10,,,,,,,10/10/1987,11,283
11-Oct-87,1987,10,11,66,3,10,5,,,,,nets 3-10,10/11/1987,6.6,284
13-Oct-87,1987,10,13,107,7,10,9,,,,,nets 7-10,10/13/1987,10.7,286
14-Oct-87,1987,10,14,110,10,10,8,,,,,,10/14/1987,11,287
15-Oct-87,1987,10,15,110,10,10,,,,,,,10/15/1987,11,288
16-Oct-87,1987,10,16,30,10,10,,,,,,,10/16/1987,3,289
2-Nov-87,1987,11,2,65,10,10,7,,,,,,11/2/1987,6.5,306
3-Nov-87,1987,11,3,70,10,10,,,,,,,11/3/1987,7,307
4-Nov-87,1987,11,4,90,9,9,,,,,,,11/4/1987,10,308
